date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2022-10-01,2022,0,,WSN,PHI,1460.89826946536,1509.95961299585,0.4639962492436093,0.5360037507563906,,,1459.85872918032,1522.93165945148,,,,,,,0.4414945397815247,0.5585054602184754,,,,
2022-10-01,2022,0,,NYY,BAL,1550.65265287289,1449.2481618028,0.6730222533186735,0.3269777466813265,,,1567.00782125835,1436.55251564316,,,,,,,0.7105994232164613,0.2894005767835387,,,,
2022-09-30,2022,0,,SFG,ARI,1541.1885862873,1470.03861420009,0.6336081393205228,0.36639186067947715,,,1516.0022011031,1466.77932477116,,,,,,,0.6051806408574821,0.39481935914251787,,,,
2022-09-30,2022,0,,LAD,COL,1590.8654146821,1480.92714097949,0.6837394837746041,0.31626051622539586,,,1594.55893394801,1459.36988269356,,,,,,,0.711827926797765,0.28817207320223504,,,,
2022-09-30,2022,0,,SEA,OAK,1495.87619258925,1492.55425542471,0.5392385768946648,0.4607614231053352,,,1492.33316336567,1450.53228676239,,,,,,,0.5995346076666838,0.40046539233331624,,,,
2022-09-30,2022,0,,SDP,CHW,1525.76053408653,1512.34704620551,0.5536351796107719,0.4463648203892281,,,1545.8782935049,1531.67983569682,,,,,,,0.559911657171726,0.440088342828274,,,,
2022-09-30,2022,0,,ANA,TEX,1516.57165741883,1469.33537691593,0.6011044221797172,0.39889557782028284,,,1531.21863748831,1472.51224138447,,,,,,,0.6222106193736371,0.3777893806263629,,,,
2022-09-30,2022,0,,STL,PIT,1535.12862678269,1437.5797285266,0.6681194152074322,0.33188058479256777,,,1513.05773172487,1433.7111079908,,,,,,,0.6452051445047376,0.35479485549526235,,,,
2022-09-30,2022,0,,MIL,FLA,1529.39706678459,1483.55376324562,0.5991801846500807,0.4008198153499193,,,1541.97359527122,1492.89922819905,,,,,,,0.6018226775255628,0.39817732247443716,,,,
2022-09-30,2022,0,,HOU,TBD,1554.05660603622,1545.12158827705,0.5472558380595701,0.4527441619404299,,,1551.69460206192,1529.81184749322,,,,,,,0.5732845610735426,0.42671543892645736,,,,
2022-09-30,2022,0,,ATL,NYM,1531.98694963081,1526.94683265713,0.541695034763039,0.45830496523696096,,,1538.6054849765,1538.73927678729,,,,,,,0.5357061570293217,0.4642938429706783,,,,
2022-09-30,2022,0,,DET,MIN,1468.55818971769,1516.73652916541,0.46526063402057705,0.534739365979423,,,1457.87863928149,1524.46052774547,,,,,,,0.4366519416428981,0.5633480583571019,,,,
2022-09-30,2022,0,,CLE,KCR,1505.90699802537,1455.57947353035,0.6053634065294984,0.3946365934705016,,,1498.85129508448,1454.17008719643,,,,,,,0.598135001351272,0.40186499864872804,,,,
2022-09-30,2022,0,,TOR,BOS,1527.80537120473,1519.31988781119,0.5466146067404107,0.45338539325958926,,,1542.98992328395,1527.47892418713,,,,,,,0.5658448431451614,0.43415515685483863,,,,
2022-09-30,2022,0,,WSN,PHI,1460.89826946536,1509.95961299585,0.4639962492436093,0.5360037507563906,,,1459.85872918032,1522.93165945148,,,,,,,0.4484815390164735,0.5515184609835265,,,,
2022-09-30,2022,0,,NYY,BAL,1550.65265287289,1449.2481618028,0.6730222533186735,0.3269777466813265,,,1567.00782125835,1436.55251564316,,,,,,,0.7128252581115966,0.2871747418884034,,,,
2022-09-30,2022,0,,CHC,CIN,1472.80098855797,1473.29048786201,0.5337827816817511,0.4662172183182489,,,1479.09532428237,1477.36687818213,,,,,,,0.5338230500219243,0.4661769499780757,,,,
2022-09-29,2022,0,,SFG,COL,1541.1885862873,1480.92714097949,0.6189391450997295,0.38106085490027053,,,1516.0022011031,1459.36988269356,,,,,,,0.6128527236958399,0.3871472763041601,,,,
2022-09-29,2022,0,,SEA,TEX,1495.87619258925,1469.33537691593,0.5722253445651682,0.42777465543483184,,,1492.33316336567,1472.51224138447,,,,,,,0.5646743618455835,0.4353256381544165,,,,
2022-09-29,2022,0,,SDP,LAD,1525.76053408653,1590.8654146821,0.4411197831769167,0.5588802168230833,,,1545.8782935049,1594.55893394801,,,,,,,0.4681693942806714,0.5318306057193286,,,,
2022-09-29,2022,0,,ANA,OAK,1516.57165741883,1492.55425542471,0.5686659632137819,0.43133403678621807,,,1531.21863748831,1450.53228676239,,,,,,,0.6472275760840593,0.35277242391594066,,,,
2022-09-29,2022,0,,MIL,FLA,1529.39706678459,1483.55376324562,0.5991801846500807,0.4008198153499193,,,1541.97359527122,1492.89922819905,,,,,,,0.6056910610927991,0.39430893890720087,,,,
2022-09-29,2022,0,,CLE,TBD,1505.90699802537,1545.12158827705,0.47811842991608283,0.5218815700839172,,,1498.85129508448,1529.81184749322,,,,,,,0.48872195724004946,0.5112780427599506,,,,
2022-09-29,2022,0,,CHC,PHI,1472.80098855797,1509.95961299585,0.4810722663621913,0.5189277336378086,,,1479.09532428237,1522.93165945148,,,,,,,0.4716867429565734,0.5283132570434266,,,,
2022-09-29,2022,0,,BOS,BAL,1519.31988781119,1449.2481618028,0.6321660270908919,0.36783397290910813,,,1527.47892418713,1436.55251564316,,,,,,,0.6587780478649092,0.34122195213509077,,,,
2022-09-29,2022,0,,MIN,CHW,1516.73652916541,1512.34704620551,0.5407650642119909,0.4592349357880091,,,1524.46052774547,1531.67983569682,,,,,,,0.525398489514011,0.474601510485989,,,,
2022-09-29,2022,0,,DET,KCR,1468.55818971769,1455.57947353035,0.5530166098705759,0.4469833901294241,,,1457.87863928149,1454.17008719643,,,,,,,0.5334160004364962,0.4665839995635038,,,,
2022-09-28,2022,0,,SFG,COL,1541.1885862873,1480.92714097949,0.6189391450997295,0.38106085490027053,,,1516.0022011031,1459.36988269356,,,,,,,0.6128527236958399,0.3871472763041601,,,,
2022-09-28,2022,0,,SEA,TEX,1495.87619258925,1469.33537691593,0.5722253445651682,0.42777465543483184,,,1492.33316336567,1472.51224138447,,,,,,,0.5646743618455835,0.4353256381544165,,,,
2022-09-28,2022,0,,SDP,LAD,1525.76053408653,1590.8654146821,0.4411197831769167,0.5588802168230833,,,1545.8782935049,1594.55893394801,,,,,,,0.4681693942806714,0.5318306057193286,,,,
2022-09-28,2022,0,,ANA,OAK,1516.57165741883,1492.55425542471,0.5686659632137819,0.43133403678621807,,,1531.21863748831,1450.53228676239,,,,,,,0.6472275760840593,0.35277242391594066,,,,
2022-09-28,2022,0,,HOU,ARI,1554.05660603622,1470.03861420009,0.6506281707660178,0.34937182923398225,,,1551.69460206192,1466.77932477116,,,,,,,0.6531965107316864,0.3468034892683136,,,,
2022-09-28,2022,0,,MIN,CHW,1516.73652916541,1512.34704620551,0.5407650642119909,0.4592349357880091,,,1524.46052774547,1531.67983569682,,,,,,,0.525398489514011,0.474601510485989,,,,
2022-09-28,2022,0,,MIL,STL,1529.39706678459,1535.12862678269,0.5262661965700227,0.4737338034299773,,,1541.97359527122,1513.05773172487,,,,,,,0.5722155833341411,0.42778441666585887,,,,
2022-09-28,2022,0,,CHC,PHI,1472.80098855797,1509.95961299585,0.4810722663621913,0.5189277336378086,,,1479.09532428237,1522.93165945148,,,,,,,0.4716867429565734,0.5283132570434266,,,,
2022-09-28,2022,0,,NYM,FLA,1526.94683265713,1483.55376324562,0.595788068925861,0.404211931074139,,,1538.73927678729,1492.89922819905,,,,,,,0.5973335134472546,0.4026664865527454,,,,
2022-09-28,2022,0,,BOS,BAL,1519.31988781119,1449.2481618028,0.6321660270908919,0.36783397290910813,,,1527.47892418713,1436.55251564316,,,,,,,0.6587780478649092,0.34122195213509077,,,,
2022-09-28,2022,0,,TOR,NYY,1527.80537120473,1550.65265287289,0.5016588889427089,0.49834111105729106,,,1542.98992328395,1567.00782125835,,,,,,,0.49944395820852444,0.5005560417914756,,,,
2022-09-28,2022,0,,WSN,ATL,1460.89826946536,1531.98694963081,0.43264584618719537,0.5673541538128046,,,1459.85872918032,1538.6054849765,,,,,,,0.42072022910193346,0.5792797708980666,,,,
2022-09-28,2022,0,,DET,KCR,1468.55818971769,1455.57947353035,0.5530166098705759,0.4469833901294241,,,1457.87863928149,1454.17008719643,,,,,,,0.5334160004364962,0.4665839995635038,,,,
2022-09-28,2022,0,,CLE,TBD,1505.90699802537,1545.12158827705,0.47811842991608283,0.5218815700839172,,,1498.85129508448,1529.81184749322,,,,,,,0.48872195724004946,0.5112780427599506,,,,
2022-09-28,2022,0,,PIT,CIN,1437.5797285266,1473.29048786201,0.4831532420360226,0.5168467579639774,,,1433.7111079908,1477.36687818213,,,,,,,0.4692854272853244,0.5307145727146756,,,,
2022-09-27,2022,0,,SFG,COL,1541.1885862873,1480.92714097949,0.6189391450997295,0.38106085490027053,,,1516.0022011031,1459.36988269356,,,,,,,0.6133386201841315,0.38666137981586846,,,,
2022-09-27,2022,0,,SEA,TEX,1495.87619258925,1469.33537691593,0.5722253445651682,0.42777465543483184,,,1492.33316336567,1472.51224138447,,,,,,,0.5648449894061707,0.43515501059382933,,,,
2022-09-27,2022,0,,SDP,LAD,1525.76053408653,1590.8654146821,0.4411197831769167,0.5588802168230833,,,1545.8782935049,1594.55893394801,,,,,,,0.4661357226357988,0.5338642773642013,,,,
2022-09-27,2022,0,,ANA,OAK,1516.57165741883,1492.55425542471,0.5686659632137819,0.43133403678621807,,,1531.21863748831,1450.53228676239,,,,,,,0.6454557621462256,0.3545442378537744,,,,
2022-09-27,2022,0,,HOU,ARI,1554.05660603622,1470.03861420009,0.6506281707660178,0.34937182923398225,,,1551.69460206192,1466.77932477116,,,,,,,0.6529045907071968,0.34709540929280325,,,,
2022-09-27,2022,0,,MIN,CHW,1516.73652916541,1512.34704620551,0.5407650642119909,0.4592349357880091,,,1524.46052774547,1531.67983569682,,,,,,,0.5285570130422325,0.47144298695776754,,,,
2022-09-27,2022,0,,MIL,STL,1529.39706678459,1535.12862678269,0.5262661965700227,0.4737338034299773,,,1541.97359527122,1513.05773172487,,,,,,,0.5744616566032542,0.4255383433967458,,,,
2022-09-27,2022,0,,CHC,PHI,1472.80098855797,1509.95961299585,0.4810722663621913,0.5189277336378086,,,1479.09532428237,1522.93165945148,,,,,,,0.47226515402383146,0.5277348459761686,,,,
2022-09-27,2022,0,,NYM,FLA,1526.94683265713,1483.55376324562,0.595788068925861,0.404211931074139,,,1538.73927678729,1492.89922819905,,,,,,,0.5958781713873434,0.40412182861265655,,,,
2022-09-27,2022,0,,BOS,BAL,1519.31988781119,1449.2481618028,0.6321660270908919,0.36783397290910813,,,1527.47892418713,1436.55251564316,,,,,,,0.6587780478649092,0.34122195213509077,,,,
2022-09-27,2022,0,,TOR,NYY,1527.80537120473,1550.65265287289,0.5016588889427089,0.49834111105729106,,,1542.98992328395,1567.00782125835,,,,,,,0.49944395820852444,0.5005560417914756,,,,
2022-09-27,2022,0,,WSN,ATL,1460.89826946536,1531.98694963081,0.43264584618719537,0.5673541538128046,,,1459.85872918032,1538.6054849765,,,,,,,0.42072022910193346,0.5792797708980666,,,,
2022-09-27,2022,0,,DET,KCR,1468.55818971769,1455.57947353035,0.5530166098705759,0.4469833901294241,,,1457.87863928149,1454.17008719643,,,,,,,0.5344928973822284,0.4655071026177716,,,,
2022-09-27,2022,0,,PIT,CIN,1437.5797285266,1473.29048786201,0.4831532420360226,0.5168467579639774,,,1433.7111079908,1477.36687818213,,,,,,,0.4692854272853244,0.5307145727146756,,,,
2022-09-27,2022,0,,CLE,TBD,1505.90699802537,1545.12158827705,0.47811842991608283,0.5218815700839172,,,1498.85129508448,1529.81184749322,,,,,,,0.48858461154528326,0.5114153884547168,,,,
2022-09-26,2022,0,,BOS,BAL,1519.31988781119,1449.2481618028,0.6321660270908919,0.36783397290910813,,,1527.47892418713,1436.55251564316,,,,,,,0.6593612107713676,0.34063878922863244,,,,
2022-09-26,2022,0,,TOR,NYY,1527.80537120473,1550.65265287289,0.5016588889427089,0.49834111105729106,,,1542.98992328395,1567.00782125835,,,,,,,0.49794297475671073,0.5020570252432892,,,,
2022-09-26,2022,0,,WSN,ATL,1460.89826946536,1531.98694963081,0.43264584618719537,0.5673541538128046,,,1459.85872918032,1538.6054849765,,,,,,,0.418647236108127,0.581352763891873,,,,
